,status_msg,order_id,status,symbol,amount,trade_amount,trade_price,order_type,direction,offset_flag,price,price_type,datetime,secondary_order_id
280,,1082147896,,300886.SZ,400,0,0.0,23,48,48,20.400000000000002,50,20241016 11:08:17,1082147896
281,,1082147897,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:16,1082147897
282,,1082147898,,600137.SH,700,200,13.73,23,48,48,13.73,50,20241016 11:08:18,1082147898
283,其他错误,1082147901,其他错误,300417.SZ,900,0,0.0,23,48,48,10.25,50,20241016 11:08:18,1082147901
284,内部错误，请联,1082147900,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:08:18,1082147900
285,,1082147904,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:18,1082147904
286,,1082147902,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:08:18,1082147902
287,,1082147905,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:19,1082147905
288,,1082147903,,300854.SZ,700,200,12.6,23,48,48,12.6,50,20241016 11:08:19,1082147903
289,,1082147906,,300877.SZ,700,200,13.19,23,48,48,13.19,50,20241016 11:08:20,1082147906
290,,1082147908,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:20,1082147908
291,,1082147907,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:08:22,1082147907
292,,1082147910,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:22,1082147910
293,,1082147911,,600137.SH,700,200,13.73,23,48,48,13.73,50,20241016 11:08:21,1082147911
294,其他错误,1082147913,其他错误,300417.SZ,900,0,0.0,23,48,48,10.25,50,20241016 11:08:21,1082147913
295,内部错误，请联,1082147912,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:08:21,1082147912
296,,1082147915,,300854.SZ,700,200,12.6,23,48,48,12.6,50,20241016 11:08:22,1082147915
297,,1082147914,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:08:21,1082147914
298,,1082147917,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:22,1082147917
299,,1082147916,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:23,1082147916
300,,1082147919,,301010.SZ,700,200,13.66,23,48,48,13.66,50,20241016 11:08:24,1082147919
301,,1082147920,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:08:25,1082147920
302,,1082147921,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:25,1082147921
303,,1082147922,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:26,1082147922
304,,1082147923,,600137.SH,700,200,13.71,23,48,48,13.71,50,20241016 11:08:26,1082147923
305,其他错误,1082147925,其他错误,300417.SZ,900,0,0.0,23,48,48,10.25,50,20241016 11:08:26,1082147925
306,内部错误，请联,1082147924,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:08:27,1082147924
307,,1082147927,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:26,1082147927
308,,1082147926,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:08:26,1082147926
309,,1082147928,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:26,1082147928
310,,1082147930,,301010.SZ,700,200,13.66,23,48,48,13.66,50,20241016 11:08:28,1082147930
311,,1082147931,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:08:29,1082147931
