,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking,CollegeProvince,CollegeLevel,CollegeCity
1085,5037,本科一批第一次,文科,23,中南大学,312,1:1,546,546,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-411.dhtml,A0,金融学类（经济管理类）,非定向,6,572,6,4,5500,校本部,包含专业：国际经济与贸易、金融学、工商管理、会计学、行政管理,530.0,湖南省,"['985', '211', 'DFC']",长沙市
1086,5040,本科一批第一次,文科,23,中南大学,312,1:1,546,546,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-411.dhtml,A1,法学类,非定向,6,583,7,4,5300,校本部,包含专业：社会学、法学,336.0,湖南省,"['985', '211', 'DFC']",长沙市
1087,5041,本科一批第一次,文科,23,武汉大学,305,1:1,578,578,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-383.dhtml,A1,中国语言文学类,非定向,2,611,3,4,4500,校本部,包含专业：汉语言文学、汉语国际教育,80.0,湖北省,"['985', '211', 'DFC']",武汉市
1088,5053,本科一批第一次,文科,23,中南大学,312,1:1,546,546,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-411.dhtml,A2,中国语言文学类,非定向,6,576,6,4,5300,校本部,包含专业：汉语言文学、数字出版,451.0,湖南省,"['985', '211', 'DFC']",长沙市
1089,5054,本科一批第一次,文科,6,三峡大学,293,1:1,468,468,6,5,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-718.dhtml,A2,行政管理,非定向,2,484,2,4,4500,校本部,,5193.0,湖北省,,宜昌市
1090,5058,本科一批第一次,文科,4,南京林业大学,080,1:1,502,502,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-235.dhtml,A2,旅游管理,非定向,2,502,2,4,5200,新庄校区,,3698.0,江苏省,['DFC'],南京市
1091,5062,本科一批第一次,文科,23,武汉大学,305,1:1,578,578,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-383.dhtml,A3,外国语言文学类,非定向,2,578,1,4,4500,校本部,包含专业：英语、法语、德语、日语、西班牙语、俄语、翻译,420.0,湖北省,"['985', '211', 'DFC']",武汉市
1092,5067,本科一批第一次,文科,23,中南大学,312,1:1,546,546,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-411.dhtml,A3,外国语言文学类,非定向,5,546,4,4,5300,校本部,包含专业：英语、法语、日语、西班牙语,1254.0,湖南省,"['985', '211', 'DFC']",长沙市
1093,5072,本科一批第一次,文科,4,南京林业大学,080,1:1,502,502,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-235.dhtml,A4,新闻传播学类,非定向,2,523,2,4,5200,新庄校区,包含专业：广播电视学、广告学,2319.0,江苏省,['DFC'],南京市
1094,5075,本科一批第一次,文科,35,吉林大学,297,1:1,549,549,35,37,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-154.dhtml,A4,经济学（国别与区域经济）,非定向,2,563,2,4,6070,前卫南区,,737.0,吉林省,"['985', '211', 'DFC']",长春市
1095,5087,本科一批第一次,文科,23,武汉大学,305,1:1,578,578,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-383.dhtml,A6,经济学类,非定向,2,610,2,4,5850,校本部,包含专业：经济学、金融工程、国际经济与贸易、财政学、金融学(含国际金融试验班)、保险学(含精算试验班),86.0,湖北省,"['985', '211', 'DFC']",武汉市
1096,5090,本科一批第一次,文科,4,南方医科大学,B54,1:1,489,489,4,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-988.dhtml,A6,中医学,非定向,1,568,1,5,7660,大一大二在顺德校区进行书院制培养，大三起在所属学院培养。,不招色盲色弱,611.0,广东省,,广州市
1097,5092,本科一批第一次,文科,23,武汉大学,305,1:1,578,578,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-383.dhtml,A7,工商管理类,非定向,4,578,4,4,5850,校本部,包含专业：工程管理、市场营销、会计学、财务管理、人力资源管理、管理科学、工商管理(含战略与投资试验班)、物流管理(供应链运营方向试验班),420.0,湖北省,"['985', '211', 'DFC']",武汉市
1098,5095,本科一批第二次,文科,62,内蒙古民族大学,761,1:1,477,477,62,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-113.dhtml,A8,财务管理,非定向,13,477,9,4,4400,校本部,,5879.0,内蒙古自治区,,通辽市
1099,5098,本科一批第一次,文科,23,武汉大学,305,1:1,578,578,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-383.dhtml,A8,政治学类,非定向,2,578,1,4,4500,校本部,包含专业：政治学与行政学、外交学,420.0,湖北省,"['985', '211', 'DFC']",武汉市
1100,5122,本科一批第六次,文科,794,内蒙古师范大学,752,1:1,470,470,794,823,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-112.dhtml,B1,英语（师范类）,非定向,100,470,49,4,4200,盛乐校区,英语口语达到合格标准，听力成绩要求12分及以上，英语成绩要求110分及以上,6623.0,内蒙古自治区,,呼和浩特市
1101,5123,本科一批第一次,文科,4,上海外国语大学,277,1:1,548,548,4,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-212.dhtml,B1,法学（英语）,非定向,2,575,2,4,6500,主校区,,472.0,上海市,"['211', 'DFC']",上海市
1102,5127,本科一批第一次,文科,8,东北师范大学,321,1:1,561,561,8,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-163.dhtml,B2,汉语言文学（师范类）,非定向,2,574,2,4,5810,自由校区,,486.0,吉林省,"['211', 'DFC']",长春市
1103,5129,本科一批第一次,文科,23,湖南师范大学,D31,1:1,526,526,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-417.dhtml,B2,汉语言文学（师范类）,非定向,2,572,3,4,4000,湖南长沙,含世承书院中国语言文学基地班。,530.0,湖南省,"['211', 'DFC']",长沙市
1104,5134,本科一批第一次,文科,23,武汉大学,305,1:1,578,578,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-383.dhtml,B2,社会学（知行试验班）,非定向,2,579,3,4,4500,校本部,,403.0,湖北省,"['985', '211', 'DFC']",武汉市
1105,5141,本科一批第三次,文科,794,内蒙古师范大学,752,1:1,470,470,794,823,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-112.dhtml,B3,日语（师范类）,非定向,20,470,8,4,4200,盛乐校区,,6623.0,内蒙古自治区,,呼和浩特市
1106,5143,本科一批第一次,文科,8,东北师范大学,321,1:1,561,561,8,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-163.dhtml,B3,历史学（师范类）,非定向,1,564,1,4,5810,自由校区,,702.0,吉林省,"['211', 'DFC']",长春市
1107,5149,本科一批第一次,文科,8,东北师范大学,321,1:1,561,561,8,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-163.dhtml,B4,英语（师范类）,非定向,1,569,1,4,5810,自由校区,,596.0,吉林省,"['211', 'DFC']",长春市
1108,5155,本科一批第三次,文科,794,内蒙古师范大学,752,1:1,470,470,794,823,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-112.dhtml,B5,俄语（师范类）,非定向,14,470,3,4,4200,盛乐校区,,6623.0,内蒙古自治区,,呼和浩特市
1109,5160,本科一批第一次,文科,17,湖南科技大学,A99,1:1,482,482,17,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-412.dhtml,B5,应用心理学（师范类）,非定向,2,482,2,4,4000,湖南省湘潭市,,5380.0,湖南省,,湘潭市
1110,5171,本科一批第一次,文科,4,南方医科大学,B54,1:1,489,489,4,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-988.dhtml,B8,护理学,非定向,2,489,2,4,7660,大一大二在顺德校区进行书院制培养，大三起在所属学院培养。,不招色盲色弱,4718.0,广东省,,广州市
1111,5176,本科一批第一次,文科,19,大连民族大学,L61,1:1,468,468,19,17,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-949.dhtml,B9,英语（只招少数民族）,非定向,7,474,7,4,4800,开发区校区,,6160.0,辽宁省,,大连市
1112,5181,本科一批第四次,文科,19,大连民族大学,L61,1:1,468,468,19,17,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-949.dhtml,C0,日语（只招少数民族）,非定向,9,468,6,4,4800,开发区校区,,6832.0,辽宁省,,大连市
1113,5192,本科一批第一次,文科,8,东北师范大学,321,1:1,561,561,8,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-163.dhtml,C1,教育学类（师范类）,非定向,1,563,1,4,6070,自由校区,包含专业：教育学、小学教育、学前教育,737.0,吉林省,"['211', 'DFC']",长春市
1114,5207,本科一批第二次,文科,8,东北师范大学,321,1:1,561,561,8,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-163.dhtml,C3,经济学类,非定向,1,561,0,4,6070,净月校区,包含专业：金融学、会计学、人力资源管理、经济学、市场营销,797.0,吉林省,"['211', 'DFC']",长春市
1115,5212,本科一批第一次,文科,17,天津工业大学,219,1:1,478,478,17,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,C3,工商管理,非定向,4,510,4,4,4400,校本部,,3112.0,天津市,['DFC'],天津市
1116,5214,本科一批第一次,文科,23,武汉大学,305,1:1,578,578,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-383.dhtml,C4,新闻传播学类,非定向,2,602,2,4,5850,校本部,包含专业：新闻学、广播电视学、广告学、传播学,129.0,湖北省,"['985', '211', 'DFC']",武汉市
1117,5216,本科一批第一次,文科,8,东北师范大学,321,1:1,561,561,8,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-163.dhtml,C4,马克思主义理论类,非定向,2,563,3,4,5810,自由校区,包含专业：思想政治教育、社会学、哲学,737.0,吉林省,"['211', 'DFC']",长春市
1118,5217,本科一批第一次,文科,17,天津工业大学,219,1:1,478,478,17,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,C4,会计学,非定向,2,519,2,4,4400,校本部,,2539.0,天津市,['DFC'],天津市
1119,5218,本科一批第一次,文科,9,中国石油大学（北京）克拉玛依校区,M31,1:1,487,487,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-798.dhtml,C4,俄语,非定向,3,487,3,4,3800,克拉玛依校区,,4902.0,新疆维吾尔自治区,,克拉玛依市
1120,5221,本科一批第一次,文科,9,中国石油大学（北京）克拉玛依校区,M31,1:1,487,487,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-798.dhtml,C5,汉语言文学,非定向,2,516,2,4,3100,克拉玛依校区,,2726.0,新疆维吾尔自治区,,克拉玛依市
1121,5223,本科一批第一次,文科,23,武汉大学,305,1:1,578,578,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-383.dhtml,C5,社会科学试验班（信息管理类）,非定向,3,578,2,4,4500,校本部,包含专业：图书馆学、档案学、电子商务、编辑出版学,420.0,湖北省,"['985', '211', 'DFC']",武汉市
1122,5224,本科一批第一次,文科,17,天津工业大学,219,1:1,478,478,17,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,C5,英语,非定向,4,514,4,4,5400,校本部,,2857.0,天津市,['DFC'],天津市
1123,5226,本科一批第一次,文科,17,天津工业大学,219,1:1,478,478,17,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,C6,日语,非定向,3,478,2,4,5400,校本部,,5780.0,天津市,['DFC'],天津市
1124,5229,本科一批第一次,文科,23,武汉大学,305,1:1,578,578,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-383.dhtml,C6,法学,非定向,2,612,3,4,5850,校本部,含法学、国际法,75.0,湖北省,"['985', '211', 'DFC']",武汉市
1125,5231,本科一批第一次,文科,17,天津工业大学,219,1:1,478,478,17,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,C7,法学,非定向,2,549,3,4,4400,校本部,,1162.0,天津市,['DFC'],天津市
1126,5233,本科一批第一次,文科,17,天津工业大学,219,1:1,478,478,17,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,C8,网络与新媒体,非定向,2,516,2,4,4400,校本部,,2726.0,天津市,['DFC'],天津市
1127,5234,本科一批第一次,文科,4,南方医科大学,B54,1:1,489,489,4,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-988.dhtml,C9,外国语言文学类,非定向,1,498,1,4,6850,大一大二在顺德校区进行书院制培养，大三起在所属学院培养。,包含专业：翻译、英语(医学英语),3994.0,广东省,,广州市
1128,5244,本科一批第一次,文科,2,山东师范大学,651,1:1,530,530,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-348.dhtml,D1,教育学（师范类）,非定向,2,530,2,4,5280,济南市,学分制收费,1911.0,山东省,,济南市
1129,5254,本科一批第一次,文科,23,武汉大学,305,1:1,578,578,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-383.dhtml,D2,人文科学试验班（弘毅学堂）,非定向,2,609,2,4,4500,校本部,包含专业：汉语言文学、历史学、哲学类(含哲学、国学),93.0,湖北省,"['985', '211', 'DFC']",武汉市
1130,5263,本科一批第一次,文科,9,中国石油大学（北京）克拉玛依校区,M31,1:1,487,487,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-798.dhtml,D3,会计学,非定向,2,528,2,4,3200,克拉玛依校区,,2023.0,新疆维吾尔自治区,,克拉玛依市
1131,5271,本科一批第一次,文科,9,中国石油大学（北京）克拉玛依校区,M31,1:1,487,487,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-798.dhtml,D4,思想政治教育,非定向,2,515,2,4,3100,克拉玛依校区,,2798.0,新疆维吾尔自治区,,克拉玛依市
1132,5285,本科一批第一次,文科,19,大连民族大学,L61,1:1,468,468,19,17,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-949.dhtml,D8,国际经济与贸易（只招少数民族）,非定向,3,487,4,4,5200,金石滩校区,,4902.0,辽宁省,,大连市
1133,5287,本科一批第一次,文科,4,重庆大学,290,1:1,576,576,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-470.dhtml,D9,人文科学试验班（法学新闻类）,非定向,2,576,2,4,5625,B区,包含专业：法学、新闻学、广播电视学、知识产权,451.0,重庆市,"['985', '211', 'DFC']",重庆市
1134,5288,本科一批第一次,文科,4,重庆大学,290,1:1,576,576,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-470.dhtml,DC,人文科学试验班（博雅类）,非定向,2,583,2,4,4500,A区,包含专业：汉语言文学、历史学、哲学,336.0,重庆市,"['985', '211', 'DFC']",重庆市
1135,5291,本科一批第一次,文科,23,湖南师范大学,D31,1:1,526,526,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-417.dhtml,E0,法学,非定向,6,562,8,4,5500,湖南长沙,,771.0,湖南省,"['211', 'DFC']",长沙市
1136,5302,本科一批第一次,文科,23,湖南师范大学,D31,1:1,526,526,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-417.dhtml,E3,工商管理,非定向,2,526,1,4,5500,湖南长沙,,2140.0,湖南省,"['211', 'DFC']",长沙市
1137,5321,本科一批第一次,文科,23,湖南师范大学,D31,1:1,526,526,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-417.dhtml,F0,行政管理,非定向,3,526,3,4,5500,湖南长沙,,2140.0,湖南省,"['211', 'DFC']",长沙市
1138,5329,本科一批第一次,文科,23,湖南师范大学,D31,1:1,526,526,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-417.dhtml,F1,社会学,非定向,2,533,3,4,5300,湖南长沙,,1777.0,湖南省,"['211', 'DFC']",长沙市
1139,5345,本科一批第一次,文科,23,湖南师范大学,D31,1:1,526,526,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-417.dhtml,F4,哲学,非定向,2,526,1,4,5300,湖南长沙,含世承书院哲学基地班。,2140.0,湖南省,"['211', 'DFC']",长沙市
1140,5365,本科一批第一次,文科,3,东北师范大学,L30,1:1,544,544,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-163.dhtml,G1,会计学（中外合作办学）,非定向,3,544,3,4,37000,净月校区,招有专业志愿考生，不接受专业调剂。,1321.0,吉林省,"['211', 'DFC']",长春市
1141,5371,本科一批第一次,文科,4,上海外国语大学,277,1:1,548,548,4,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-212.dhtml,G2,工商管理类（卓越管理人才计划）,非定向,1,548,1,4,6500,主校区,包含专业：工商管理(英语，企业数智化管理)、公共关系学(英语，新技术与融媒体管理)、财务管理(英语，智能会计与智慧财务)、市场营销(英语，大数据与智能营销),1193.0,上海市,"['211', 'DFC']",上海市
1142,5381,本科一批第一次,文科,16,延边大学,837,1:1,472,472,16,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-155.dhtml,G5,英语,非定向,2,521,2,4,5060,延吉校区,含师范、非师范，第一学年末分流。,2426.0,吉林省,"['211', 'DFC']",延边朝鲜族自治州
1143,5385,本科一批第一次,文科,11,北京师范大学,307,1:1,579,579,11,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-24.dhtml,G8,历史学类,非定向,2,607,2,4,4800,北京校区,包含专业：历史学、考古学,103.0,北京市,"['985', '211', 'DFC']",北京市
1144,5390,本科一批第二次,文科,23,湖南师范大学,D31,1:1,526,526,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-417.dhtml,H0,旅游管理类,非定向,4,526,2,4,5500,湖南长沙,包含旅游管理、酒店管理、会展经济与管理。,2140.0,湖南省,"['211', 'DFC']",长沙市
1145,5402,本科一批第一次,文科,5,天津商业大学,LN2,1:1,502,502,5,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-60.dhtml,H2,财务管理（中外合作办学）,非定向,5,502,5,4,25000,校本部,,3698.0,天津市,,天津市
1146,5405,本科一批第六次,文科,1,北京体育大学,LT1,1:1,468,468,1,0,1,,H2,旅游管理（中外合作办学）,非定向,1,468,0,4,75000,海南陵水黎安国际教育创新试验区,此专业为高收费专业，教学地点在海南陵水黎安国际教育创新试验区，仅录取填报该专业志愿的考生，考生高考文化成绩须达到生源所在地省级招办划定的普通本科录取控制分数线（部分省市为一批线或一段线），且高考外语（仅限英语）成绩不得低于112分,6832.0,北京市,"['211', 'DFC']",北京市
1147,5437,本科一批第一次,文科,16,延边大学,837,1:1,472,472,16,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-155.dhtml,L1,日语,非定向,2,486,2,4,5060,延吉校区,零起点,5000.0,吉林省,"['211', 'DFC']",延边朝鲜族自治州
1148,5439,本科一批第一次,文科,8,电子科技大学,187,1:1,519,519,8,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-472.dhtml,L2,社会科学试验班（公共管理与法律复合人才培养）,非定向,4,549,4,4,4400,清水河校区,包含专业：行政管理、城市管理、法学,1162.0,四川省,"['985', '211', 'DFC']",成都市
1149,5443,本科一批第一次,文科,8,电子科技大学,187,1:1,519,519,8,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-472.dhtml,L3,外国语言文学类,非定向,4,519,4,4,4400,清水河校区,包含专业：英语、日语、法语、翻译,2539.0,四川省,"['985', '211', 'DFC']",成都市
1150,5452,本科一批第一次,文科,8,长春理工大学,201,1:1,472,472,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-156.dhtml,M1,英语,非定向,1,497,1,4,5060,卫星路校区(主校区),,4071.0,吉林省,,长春市
